text,disaster,gpe,detected_gpe,response_time,query_tokens,response_tokens
"BREAKING MASSIVE WAVE OF EARTHQUAKES IN JAPAN Time of occurrence 06 31 39 Epicenter information Noto region, Ishikawa prefecture Epicenter information 37.5N 137.3E 20km Earthquake magnitude M6.2 ","magnitude, Earthquake, Epicenter, Epicenter, MASSIVE","Ishikawa prefecture,  Noto,  JAPAN","Japan, Noto region, Ishikawa prefecture",4.1749,91,11
"BREAKING Japan More earthquake now in Noto region, Ishikawa Prefecture Epicenter location 37.5N 137.3E 10km. Magnitude 3.2. Maximum seismic intensity 2 Intelsky ","intensity, seismic, Magnitude, Epicenter, earthquake","Ishikawa Prefecture,  Noto,  Japan","Japan, Noto, Ishikawa Prefecture",6.3307,79,10
Please take a moment to read Yuka s post. She has created a charity piece to help those affected by the earthquake in the Noto region in Japan. Her heart matches her talent. I ve minted a piece with prayers and solidarity in mind. ,"solidarity, earthquake","Japan,  Noto,  Yuka","Japan, Noto",3.0194,82,4
Here are some resources for those who want to help people in the region affected by the 2024 Noto Peninsula earthquake ,earthquake,Noto Peninsula,Noto Peninsula,5.0399,55,3
"Snowfall has been intensifying in areas affected by a powerful earthquake centered in the Noto region of Ishikawa Prefecture, central Japan, on New Year s Day. ","earthquake, powerful","Japan,  Ishikawa Prefecture,  Noto","Noto region, Ishikawa Prefecture",7.296,66,9
"Brilliant this from Wataru Endo and OLSCJapan . There are nice, genuine and decent people out there. Endo held a Charity event in Kanazawa, Ishikawa to cheer up kids who have suffered from the earthquake that hit the Noto region in Ishikawa. Endo donated 50, 000 to Ishikawa ",earthquake,"Ishikawa,  Ishikawa,  Noto,  Ishikawa,  Kanazawa","Wataru Endo, OLSCJapan, Kanazawa, Ishikawa, Noto",7.8525,104,20
"During my recent visit to Kanazawa I was privileged to meet master craftsman Mitsuhiko Takada, who is also working to preserve and restore beautiful Wajima lacquerware artefacts of the region affected by the Noto peninsula earthquake. Heritage Tradition Kizuna restoration ",earthquake,"Noto peninsula,  Wajima,  Kanazawa","Kanazawa, Wajima",5.0698,87,8
"Two weeks before the earthquake in Noto, a major earthquake also struck the Jishishan region of Gansu Province in China. Six months later, the construction of 8, 000 apartments to house the victims is almost complete. Japan s govts should do something real, not just apologize. ","earthquake, earthquake","Japan,  China,  Noto","Noto, Jishishan, Gansu Province",7.6533,93,12
"Domestic Bad Weather Alert for JAN 04. Akita low visibility, Hachijojima strong wind. Please note that due to the earthquake that occurred in the Noto region of Ishikawa Prefecture, flights to from Shonai, Niigata, Noto, Toyama, Komatsu airports may be affected. Latest ","earthquake, strong, Alert","Komatsu,  Toyama,  Noto,  Niigata,  Shonai,  Ishikawa Prefecture,  Noto,  Hachijojima,  Akita","Akita (Country/Region), Hachijojima (Country/Region), Noto (Country/Region), Ishikawa Prefecture",7.1088,100,29
Notice On the Noto region earthquake Message from the President ,earthquake,Noto,"Noto region, Message from the President",8.1177,42,8
"BREAKING WAVE OF EARTHQUAKES IN JAPAN Time of occurrence 06 31 39 Epicenter information Noto region, Ishikawa prefecture Epicenter information 37.5N 137.3E 20km Earthquake magnitude M6.2 ","magnitude, Earthquake, Epicenter, Epicenter","Ishikawa prefecture,  Noto,  JAPAN","Japan, Noto region, Ishikawa prefecture",4.0867,89,11
"Weak mag. 2.9 Earthquake Japan NOTO PENINSULA REGION on Monday, Jul 15, 2024, at 02 55 pm GMT 9 VolcanoDiscovery ",Earthquake,"NOTO PENINSULA,  Japan","Japan, NOTO, PENINSULA",4.5601,70,8
The Sony Group extends its deepest condolences and sympathy to all those affected by the Noto Peninsula earthquake. We pray for a full and swift recovery across the region. ,"pray, earthquake",Noto Peninsula,"""Noto Peninsula""",3.6215,63,4
"We created AIArt, a personified Noto cow, LINEstamp in Noto region dialect to raise funds for the Noto Peninsula Earthquake victims. I would like to donate the proceeds to support NPO that are dispatching medical personnel to Noto from various regions. ","support, Earthquake","Noto,  Noto Peninsula,  Noto,  Noto","Noto, Noto",11.4357,87,5
Record rains have killed at least 7 people in Japan s Noto region as of September 23. The region is still recovering from the massive damage caused by a 7.6 magnitude quake on New Year s Day which killed more than 300 people. WATCH japan noto floods rain earthquake ,"earthquake, magnitude, damage, massive","noto,  japan,  Noto,  Japan","Japan, s Noto, Japan noto floods rain earthquake",6.6297,90,12
The powerful earthquake that rocked Ishikawa Prefecture on Monday may have shifted land in the Noto region near the epicenter up to 1.3 meters to the west. ,"epicenter, earthquake, powerful","Noto,  Ishikawa Prefecture","Ishikawa Prefecture, Noto",3.7706,67,9
"A badly damaged building can be seen along a street in the city of Wajima, Ishikawa prefecture on January 1, 2024, after a major 7.5 magnitude earthquake struck the Noto region in Ishikawa prefecture in the afternoon. Tsunami waves over a meter high hit central Japan on January ","Tsunami, earthquake, magnitude","Japan,  Ishikawa prefecture,  Noto,  Ishikawa prefecture,  Wajima","Wajima, Ishikawa prefecture, January 1, 2024, Noto region",4.8858,99,21
"Firefighters search for missing people at the site of a collapsed house in the city of Wajima, after a major 7.5 magnitude earthquake struck the Noto region in Ishikawa prefecture on New Year s Day. ","earthquake, magnitude, search","Ishikawa prefecture,  Noto,  Wajima","Wajima city, Noto region, and Ishikawa prefecture",20.352,78,15
"Heavy rain is expected in the Hokuriku region until January 10th. Due to the earthquake in Noto Peninsula on January 1st, there are areas in the Hokuriku region where the ground has become loose. Please stay alert to landslides. For the latest info, please check the following ","alert, ground, earthquake","Hokuriku,  Noto Peninsula,  Hokuriku","Hokuriku city, Noto, Noto Peninsula",4.2484,94,12
"It may sound arrogant, but I am unsure what to do if I raise more donations than we need. How about donating for Noto region, where had large earthquake in January 1st? The best thing to do would be to donate it to the animation company, but there is no contact point for that. ",earthquake,Noto,"Noto region, January 1st",6.9752,94,8
This is the Japan NPO that some of us fanyus donate to during Yuzu s birthday. Their thread mentions volunteer recruitment and donations for the Noto region earthquake. Please take a look. ,earthquake,"Noto,  Japan","Japan, Noto",2.3088,71,4
"Following a 7.6 magnitude earthquake in the Noto region on 1 January, at least 161 people are confirmed dead, and 103 remain missing in Ishikawa. safewithSITATA travel safety earthquake japan ishikawa noto ","earthquake, earthquake, magnitude","noto,  ishikawa,  japan,  Ishikawa,  Noto","Noto,Ishikawa",3.4832,83,6
SMILE UP. announced that it will be donating 50 million yen to support the people and region affected by the Noto Peninsula Earthquake. The company stated that it will continue to carry out Smile Up ! Project activities. ,"Earthquake, support",Noto Peninsula,Japan,5.5479,76,1
"The Kishida Cabinet will provide grant aid totaling 3.261 billion yen to seven countries, including Ethiopia. The Japan government, which is cold to the people, quickly ended its support for the people affected by the earthquake in the Noto region. USA ","earthquake, support","Noto,  Japan,  Ethiopia,  Kishida","Ethiopia, Noto, USA",7.577,83,8
"A powerful earthquake, striking the Noto region of Ishikawa Prefecture, has once again rattled the same area that was hit by a deadly earthquake on New Year s Day. ","earthquake, earthquake, powerful","Ishikawa Prefecture,  Noto","Noto, Ishikawa Prefecture, New Year's day",5.1939,68,13
"Man made earthquakes. In Japan, a colony of the Illuminati, there was a large earthquake in the Noto region of Ishikawa Prefecture just after 4 pm on January 1st. Evil people artificially cause disasters and take people s lives and livelihoods. EU ",earthquake,"Ishikawa Prefecture,  Noto,  Japan","Japan, the Illuminati colony, and the Noto region of Ishikawa Prefecture",5.9225,87,18
"Today marks 13 years from the devastating earthquake the hit Eastern Japan. If you click the link of this original tweet and search 3.11 , 10 yen will be donated to help restore the Tohoku region and Noto region that has been hit this January. ","search, earthquake, devastating","Noto,  Japan","Eastern Japan, Tohoku, Noto",5.4823,86,9
"Rescue workers are searching for at least six people missing after heavy rain pounded Japan s northcentral region of Noto, triggering landslides and floods and leaving one person dead in a region still recovering from a deadly Jan. 1 earthquake. ","earthquake, Rescue","Noto,  Japan","Japan, Noto",5.4994,80,4
"At around 6 31 on Monday, June 3rd, a magnitude 5.9 earthquake occurred in the Noto region of Ishikawa Prefecture, and shaking of a maximum seismic intensity of 5 was observed in Ishikawa Prefecture. Emergency earthquake reports warnings are issued for areas where an ","earthquake, Emergency, intensity, seismic, shaking, earthquake, magnitude","Ishikawa Prefecture,  Ishikawa Prefecture,  Noto","Noto, Ishikawa Prefecture",5.4013,94,8
A traditional morning market in Ishikawa Prefecture was held on Saturday for the first time since the Noto Peninsula earthquake struck the region on New Year s Day. ,earthquake,"Noto Peninsula,  Ishikawa Prefecture","Noto Prefecture, Ishikawa Prefecture, Noto Portugal",20.481,64,14
"LOOK This aerial photo shows buildings burning in Wajima, Ishikawa prefecture, on January 1, 2024, after a 7.5 magnitude earthquake struck the Noto region in Ishikawa prefecture in the afternoon. Tsunami waves over a meter high hit central Japan on January 1 after a series of ","Tsunami, earthquake, magnitude","Japan,  Ishikawa prefecture,  Noto,  Ishikawa prefecture,  Wajima","Wajima, Ishikawa prefecture, Noto region, central Japan",5.5033,99,16
"There was big earthquake in Noto region. People living there, be careful because There are still some earthquakes and Tsunami alert is still continuing ","alert, Tsunami, earthquake",Noto,"Noto region, Tsunami alert",5.8518,59,7
Noto Peninsula Earthquake 3 Months Later Four cities and towns in the Okunoto region are suffering serious depopulation after being badly hit by the Noto Peninsula Earthquake. ,"Earthquake, Earthquake","Noto Peninsula,  Noto Peninsula","Okunoto, Noto Peninsula",3.7111,68,7
"Earthquake in Japan 4.7 Magnitude Quake Rocks Noto Region in Ishikawa Prefecture, No Tsunami Warning Issued Earthquake Japan JapanEarthquake IshikawaPrefecture ","Earthquake, Warning, Tsunami, Magnitude, Earthquake","Japan,  Ishikawa Prefecture,  Noto,  Japan","Japan,Noto Region,Prefecture,Quake Rocks,Ishikawa Prefecture,Earthquake,Tsunami Warning",10.8619,71,24
"The January 2024 earthquake is likely to have not released much pressure from the Noto region fault line. Recent studies indicate that seismic activity will continue to occur for the time being, and the latest magnitude 6 earthquake further indicates this. TheTankLady ","earthquake, magnitude, seismic, fault, earthquake",Noto,Noto,4.5513,82,2
"LOOK The major 7.5 magnitude earthquake that struck the Noto region in Ishikawa prefecture in Japan on Jan. 1, 2024, has killed at least six people and left a trail of destruction. Fred Mery AFPTV AFP Read more ","earthquake, magnitude","Japan,  Ishikawa prefecture,  Noto","Noto region, Ishikawa prefecture in Japan, Fred Mery AFPTV AFP",3.5884,86,19
"2024 Noto Peninsula Earthquake How to Help For those who want to help people in the region affected by the 2024 Noto Peninsula earthquake, here are some resources. ","earthquake, Earthquake","Noto Peninsula,  Noto Peninsula","Noto, Noto Peninsula",4.9986,67,6
"Earthquake may have shifted land 1.3 meters NHK WORLD JAPAN News The powerful earthquake that rocked Ishikawa Prefecture on Monday may have shifted land in the Noto region near the epicenter up to 1.3 meters to the west. Japan s Geospatial Information Authority, known as ","epicenter, earthquake, powerful, Earthquake","Japan,  Noto,  Ishikawa Prefecture,  JAPAN","Earthquake, Noto, Ishikawa Prefecture",5.7471,95,11
Earthquake M4.8 Japan NOTO PENINSULA REGION 6mins ago 11 Feb 03 35 UTC report info ,Earthquake,"NOTO PENINSULA,  Japan",Japan NOTO PENINSULA REGION,5.2879,58,7
Earthquake M4.6 Japan NOTO PENINSULA REGION 6mins ago 14 Feb 01 32 UTC report info ,Earthquake,"NOTO PENINSULA,  Japan","Japan,PONINSULA,Nitto",4.9157,58,7
"On 1 January 2024, a large scale earthquake struck the Noto region of Ishikawa Prefecture, Japan, causing extensive damage and loss of life. Earthquake Aid Charity OEMs Business ","Earthquake, loss, damage, earthquake","Japan,  Ishikawa Prefecture,  Noto","""Noto region, Japan""",3.9549,72,6
"ONGOING EARTHQUAKE TSUNAMI IN NOTO REGION, JAPAN Earthquake may recur for several days, can become stronger. Tsunami on the west coast Sea of Japan East Sea of Korea reaches QUICKLY. Please be alert and MILES AWAY from the ocean and river mouths if you re in the region. ","alert, Tsunami, Earthquake, TSUNAMI, EARTHQUAKE","Japan,  JAPAN,  NOTO","NOTO REGION, JAPAN, WEST COAST OF JAPAN AND EAST SEA OF KOREA",6.5177,98,22
Another quake jolts Japan s Noto region Over 100 people were killed in an earlier earthquake last week. Kenya breaking news Kenya news today ,earthquake,"Kenya,  Kenya,  Noto,  Japan","Japan's Noto region, Kenya, Kenya news",10.4457,60,10
Earthquake M4.3 Japan NOTO PENINSULA REGION 7mins ago 7 Mar 06 41 UTC report info ,Earthquake,"NOTO PENINSULA,  Japan","Japan, NOTO, PENINSULA REGION",3.2097,58,9
The earthquake that hit the Noto region of Japan s Ishikawa prefecture on New Year s Day is not likely to have an adverse impact on the ratings on Japanese commercial mortgage backed securities transactions. asiapacific japan structuredfinance CMBS ,"impact, earthquake","japan,  Ishikawa prefecture,  Japan,  Noto","Noto region, Ishikawa prefecture",4.0363,80,9
Earthquake M4.0 Japan NOTO PENINSULA REGION 7mins ago 29 Aug 02 17 UTC report info ,Earthquake,"NOTO PENINSULA,  Japan","Japan, NOTO, PENINSULA, REGION",4.8109,58,10
Earthquake of magnitude 6 struck Japan s Noto region in the central prefecture of Ishikawa early today. The epicentre was located at a latitude of 37.5 degrees north and a longitude of 137.3 degrees east. ,"magnitude, Earthquake","Ishikawa,  Noto,  Japan","Japan, Noto region, Ishikawa",4.667,81,9
"A 4.7 magnitude earthquake with jolted Japan s Noto region in Ishikawa prefecture, the weather agency said here on Sunday. OmmcomNews ","earthquake, magnitude","Ishikawa prefecture,  Noto,  Japan","Japan, Noto, Ishikawa",5.7156,66,8
"Magnitude 5.9 earthquake strikes Japan s Noto region, no injury reported Japan JapanEarthquake Earthquake ","Earthquake, injury, earthquake, Magnitude","Japan,  Noto,  Japan","Japan, Noto region, Japan, JapanEarthquake",4.7604,53,11
